,,,Hour,Minute,Temp,Rel Humidity,Global Solar Rad
2005,4,15,3,59,59,79,0
2005,4,15,4,9,59,78.5,2.666666667
2005,4,15,4,19,59,78,5.333333333
2005,4,15,4,29,59,77.5,8
2005,4,15,4,39,59,77,10.66666667
2005,4,15,4,49,59,76.5,13.33333333
2005,4,15,4,59,59,76,16
2005,4,15,5,9,59,74.66666667,27
2005,4,15,5,19,59,73.33333333,38
2005,4,15,5,29,59,72,49
2005,4,15,5,39,59,70.66666667,60
2005,4,15,5,49,59,69.33333333,71
2005,4,15,5,59,59,68,82
2005,4,15,6,9,59,67.16666667,84.83333333
2005,4,15,6,19,59,66.33333333,87.66666667
2005,4,15,6,29,59,65.5,90.5
2005,4,15,6,39,59,64.66666667,93.33333333
2005,4,15,6,49,59,63.83333333,96.16666667
2005,4,15,6,59,59,63,99
2005,4,15,7,9,59,62.16666667,113.6666667
2005,4,15,7,19,59,61.33333333,128.3333333
2005,4,15,7,29,59,60.5,143
2005,4,15,7,39,59,59.66666667,157.6666667
2005,4,15,7,49,59,58.83333333,172.3333333
2005,4,15,7,59,59,58,187
2005,4,15,8,9,59,57.66666667,185.1666667
2005,4,15,8,19,59,57.33333333,183.3333333
2005,4,15,8,29,59,57,181.5
2005,4,15,8,39,59,56.66666667,179.6666667
2005,4,15,8,49,59,56.33333333,177.8333333
2005,4,15,8,59,59,56,176
2005,4,15,9,9,59,55.83333333,196.5
2005,4,15,9,19,59,55.66666667,217
2005,4,15,9,29,59,55.5,237.5
2005,4,15,9,39,59,55.33333333,258
2005,4,15,9,49,59,55.16666667,278.5
2005,4,15,9,59,59,55,299
2005,4,15,10,9,59,54,310.6666667
2005,4,15,10,19,59,53,322.3333333
2005,4,15,10,29,59,52,334
2005,4,15,10,39,59,51,345.6666667
2005,4,15,10,49,59,50,357.3333333
2005,4,15,10,59,59,49,369
2005,4,15,11,9,59,49.16666667,360
2005,4,15,11,19,59,49.33333333,351
2005,4,15,11,29,59,49.5,342
2005,4,15,11,39,59,49.66666667,333
2005,4,15,11,49,59,49.83333333,324
2005,4,15,11,59,59,50,315
2005,4,15,12,9,59,52.16666667,305.1666667
2005,4,15,12,19,59,54.33333333,295.3333333
2005,4,15,12,29,59,56.5,285.5
2005,4,15,12,39,59,58.66666667,275.6666667
2005,4,15,12,49,59,60.83333333,265.8333333
2005,4,15,12,59,59,63,256
2005,4,15,13,9,59,63.83333333,245.8333333
2005,4,15,13,19,59,64.66666667,235.6666667
2005,4,15,13,29,59,65.5,225.5
2005,4,15,13,39,59,66.33333333,215.3333333
2005,4,15,13,49,59,67.16666667,205.1666667
2005,4,15,13,59,59,68,195
2005,4,15,14,9,59,69.33333333,200.1666667
2005,4,15,14,19,59,70.66666667,205.3333333
2005,4,15,14,29,59,72,210.5
2005,4,15,14,39,59,73.33333333,215.6666667
2005,4,15,14,49,59,74.66666667,220.8333333
2005,4,15,14,59,59,76,226
2005,4,15,15,9,59,76.66666667,227.8333333
2005,4,15,15,19,59,77.33333333,229.6666667
2005,4,15,15,29,59,78,231.5
2005,4,15,15,39,59,78.66666667,233.3333333
2005,4,15,15,49,59,79.33333333,235.1666667
2005,4,15,15,59,59,80,237
2005,4,15,16,9,59,81,213.5
2005,4,15,16,19,59,82,190
2005,4,15,16,29,59,83,166.5
2005,4,15,16,39,59,84,143
2005,4,15,16,49,59,85,119.5
2005,4,15,16,59,59,86,96
2005,4,15,17,9,59,87.16666667,81.16666667
2005,4,15,17,19,59,88.33333333,66.33333333
2005,4,15,17,29,59,89.5,51.5
2005,4,15,17,39,59,90.66666667,36.66666667
2005,4,15,17,49,59,91.83333333,21.83333333
2005,4,15,17,59,59,93,7
2005,4,15,18,9,59,93.5,5.833333333
2005,4,15,18,19,59,94,4.666666667
2005,4,15,18,29,59,94.5,3.5
2005,4,15,18,39,59,95,2.333333333
2005,4,15,18,49,59,95.5,1.166666667
2005,4,15,18,59,59,96,0
2005,4,15,19,9,59,95.5,0
2005,4,15,19,19,59,95,0
2005,4,15,19,29,59,94.5,0
2005,4,15,19,39,59,94,0
2005,4,15,19,49,59,93.5,0
2005,4,15,19,59,59,93,0
2005,4,15,20,9,59,93,0
2005,4,15,20,19,59,93,0
2005,4,15,20,29,59,93,0
2005,4,15,20,39,59,93,0
2005,4,15,20,49,59,93,0
2005,4,15,20,59,59,93,0
2005,4,15,21,9,59,91.83333333,0
2005,4,15,21,19,59,90.66666667,0
2005,4,15,21,29,59,89.5,0
2005,4,15,21,39,59,88.33333333,0
2005,4,15,21,49,59,87.16666667,0
2005,4,15,21,59,59,86,0
2005,4,15,22,9,59,86,0
2005,4,15,22,19,59,86,0
2005,4,15,22,29,59,86,0
2005,4,15,22,39,59,86,0
2005,4,15,22,49,59,86,0
2005,4,15,22,59,59,86,0
2005,4,15,23,9,59,86.66666667,0
2005,4,15,23,19,59,87.33333333,0
2005,4,15,23,29,59,88,0
2005,4,15,23,39,59,88.66666667,0
2005,4,15,23,49,59,89.33333333,0
2005,4,15,23,59,59,90,0
2005,4,16,0,9,59,90,0
2005,4,16,0,19,59,90,0
2005,4,16,0,29,59,90,0
2005,4,16,0,39,59,90,0
2005,4,16,0,49,59,90,0
2005,4,16,0,59,59,90,0
2005,4,16,1,9,59,90.5,0
2005,4,16,1,19,59,91,0
2005,4,16,1,29,59,91.5,0
2005,4,16,1,39,59,92,0
2005,4,16,1,49,59,92.5,0
2005,4,16,1,59,59,93,0
2005,4,16,2,9,59,91.66666667,0
2005,4,16,2,19,59,90.33333333,0
2005,4,16,2,29,59,89,0
2005,4,16,2,39,59,87.66666667,0
2005,4,16,2,49,59,86.33333333,0
2005,4,16,2,59,59,85,0
2005,4,16,3,9,59,85,0
2005,4,16,3,19,59,85,0
2005,4,16,3,29,59,85,0
2005,4,16,3,39,59,85,0
2005,4,16,3,49,59,85,0
2005,4,16,3,59,59,85,0
2005,4,16,4,9,59,86.83333333,1.5
2005,4,16,4,19,59,88.66666667,3
2005,4,16,4,29,59,90.5,4.5
2005,4,16,4,39,59,92.33333333,6
2005,4,16,4,49,59,94.16666667,7.5
2005,4,16,4,59,59,96,9
2005,4,16,5,9,59,95,13.16666667
2005,4,16,5,19,59,94,17.33333333
2005,4,16,5,29,59,93,21.5
2005,4,16,5,39,59,92,25.66666667
2005,4,16,5,49,59,91,29.83333333
2005,4,16,5,59,59,90,34
2005,4,16,6,9,59,91,37.83333333
2005,4,16,6,19,59,92,41.66666667
2005,4,16,6,29,59,93,45.5
2005,4,16,6,39,59,94,49.33333333
2005,4,16,6,49,59,95,53.16666667
2005,4,16,6,59,59,96,57
2005,4,16,7,9,59,96.66666667,73.5
2005,4,16,7,19,59,97.33333333,90
2005,4,16,7,29,59,98,106.5
2005,4,16,7,39,59,98.66666667,123
2005,4,16,7,49,59,99.33333333,139.5
2005,4,16,7,59,59,100,156
2005,4,16,8,9,59,97.66666667,154.8333333
2005,4,16,8,19,59,95.33333333,153.6666667
2005,4,16,8,29,59,93,152.5
2005,4,16,8,39,59,90.66666667,151.3333333
2005,4,16,8,49,59,88.33333333,150.1666667
2005,4,16,8,59,59,86,149
2005,4,16,9,9,59,85.5,182.5
2005,4,16,9,19,59,85,216
2005,4,16,9,29,59,84.5,249.5
2005,4,16,9,39,59,84,283
2005,4,16,9,49,59,83.5,316.5
2005,4,16,9,59,59,83,350
2005,4,16,10,9,59,82,322.5
2005,4,16,10,19,59,81,295
2005,4,16,10,29,59,80,267.5
2005,4,16,10,39,59,79,240
2005,4,16,10,49,59,78,212.5
2005,4,16,10,59,59,77,185
2005,4,16,11,9,59,76.66666667,194.3333333
2005,4,16,11,19,59,76.33333333,203.6666667
2005,4,16,11,29,59,76,213
2005,4,16,11,39,59,75.66666667,222.3333333
2005,4,16,11,49,59,75.33333333,231.6666667
2005,4,16,11,59,59,75,241
2005,4,16,12,9,59,73.66666667,235
2005,4,16,12,19,59,72.33333333,229
2005,4,16,12,29,59,71,223
2005,4,16,12,39,59,69.66666667,217
2005,4,16,12,49,59,68.33333333,211
2005,4,16,12,59,59,67,205
2005,4,16,13,9,59,66.16666667,195.5
2005,4,16,13,19,59,65.33333333,186
2005,4,16,13,29,59,64.5,176.5
2005,4,16,13,39,59,63.66666667,167
2005,4,16,13,49,59,62.83333333,157.5
2005,4,16,13,59,59,62,148
2005,4,16,14,9,59,62,162
2005,4,16,14,19,59,62,176
2005,4,16,14,29,59,62,190
2005,4,16,14,39,59,62,204
2005,4,16,14,49,59,62,218
2005,4,16,14,59,59,62,232
2005,4,16,15,9,59,62.33333333,208.8333333
2005,4,16,15,19,59,62.66666667,185.6666667
2005,4,16,15,29,59,63,162.5
2005,4,16,15,39,59,63.33333333,139.3333333
2005,4,16,15,49,59,63.66666667,116.1666667
2005,4,16,15,59,59,64,93
2005,4,16,16,9,59,62.83333333,111.1666667
2005,4,16,16,19,59,61.66666667,129.3333333
2005,4,16,16,29,59,60.5,147.5
2005,4,16,16,39,59,59.33333333,165.6666667
2005,4,16,16,49,59,58.16666667,183.8333333
2005,4,16,16,59,59,57,202
2005,4,16,17,9,59,54.5,170.8333333
2005,4,16,17,19,59,52,139.6666667
2005,4,16,17,29,59,49.5,108.5
2005,4,16,17,39,59,47,77.33333333
2005,4,16,17,49,59,44.5,46.16666667
2005,4,16,17,59,59,42,15
2005,4,16,18,9,59,43.66666667,12.5
2005,4,16,18,19,59,45.33333333,10
2005,4,16,18,29,59,47,7.5
2005,4,16,18,39,59,48.66666667,5
2005,4,16,18,49,59,50.33333333,2.5
2005,4,16,18,59,59,52,0
2005,4,16,19,9,59,52.33333333,0
2005,4,16,19,19,59,52.66666667,0
2005,4,16,19,29,59,53,0
2005,4,16,19,39,59,53.33333333,0
2005,4,16,19,49,59,53.66666667,0
2005,4,16,19,59,59,54,0
2005,4,16,20,9,59,53.5,0
2005,4,16,20,19,59,53,0
2005,4,16,20,29,59,52.5,0
2005,4,16,20,39,59,52,0
2005,4,16,20,49,59,51.5,0
2005,4,16,20,59,59,51,0
2005,4,16,21,9,59,51.33333333,0
2005,4,16,21,19,59,51.66666667,0
2005,4,16,21,29,59,52,0
2005,4,16,21,39,59,52.33333333,0
2005,4,16,21,49,59,52.66666667,0
2005,4,16,21,59,59,53,0
2005,4,16,22,9,59,52.5,0
2005,4,16,22,19,59,52,0
2005,4,16,22,29,59,51.5,0
2005,4,16,22,39,59,51,0
2005,4,16,22,49,59,50.5,0
2005,4,16,22,59,59,50,0
2005,4,16,23,9,59,50.83333333,0
2005,4,16,23,19,59,51.66666667,0
2005,4,16,23,29,59,52.5,0
2005,4,16,23,39,59,53.33333333,0
2005,4,16,23,49,59,54.16666667,0
2005,4,16,23,59,59,55,0
2005,4,17,0,9,59,55.66666667,0
2005,4,17,0,19,59,56.33333333,0
2005,4,17,0,29,59,57,0
2005,4,17,0,39,59,57.66666667,0
2005,4,17,0,49,59,58.33333333,0
2005,4,17,0,59,59,59,0
2005,4,17,1,9,59,56.5,0
2005,4,17,1,19,59,54,0
2005,4,17,1,29,59,51.5,0
2005,4,17,1,39,59,49,0
2005,4,17,1,49,59,46.5,0
2005,4,17,1,59,59,44,0
2005,4,17,2,9,59,47.33333333,0
2005,4,17,2,19,59,50.66666667,0
2005,4,17,2,29,59,54,0
2005,4,17,2,39,59,57.33333333,0
2005,4,17,2,49,59,60.66666667,0
2005,4,17,2,59,59,64,0
2005,4,17,3,9,59,67.33333333,0
2005,4,17,3,19,59,70.66666667,0
2005,4,17,3,29,59,74,0
2005,4,17,3,39,59,77.33333333,0
2005,4,17,3,49,59,80.66666667,0
2005,4,17,3,59,59,84,0
2005,4,17,4,9,59,83.5,2
2005,4,17,4,19,59,83,4
2005,4,17,4,29,59,82.5,6
2005,4,17,4,39,59,82,8
2005,4,17,4,49,59,81.5,10
2005,4,17,4,59,59,81,12
2005,4,17,5,9,59,79.16666667,39.83333333
2005,4,17,5,19,59,77.33333333,67.66666667
2005,4,17,5,29,59,75.5,95.5
2005,4,17,5,39,59,73.66666667,123.3333333
2005,4,17,5,49,59,71.83333333,151.1666667
2005,4,17,5,59,59,70,179
2005,4,17,6,9,59,68,210.6666667
2005,4,17,6,19,59,66,242.3333333
2005,4,17,6,29,59,64,274
2005,4,17,6,39,59,62,305.6666667
2005,4,17,6,49,59,60,337.3333333
2005,4,17,6,59,59,58,369
2005,4,17,7,9,59,54.5,396
2005,4,17,7,19,59,51,423
2005,4,17,7,29,59,47.5,450
2005,4,17,7,39,59,44,477
2005,4,17,7,49,59,40.5,504
2005,4,17,7,59,59,37,531
2005,4,17,8,9,59,36.5,550.8333333
2005,4,17,8,19,59,36,570.6666667
2005,4,17,8,29,59,35.5,590.5
2005,4,17,8,39,59,35,610.3333333
2005,4,17,8,49,59,34.5,630.1666667
2005,4,17,8,59,59,34,650
2005,4,17,9,9,59,33.16666667,667.1666667
2005,4,17,9,19,59,32.33333333,684.3333333
2005,4,17,9,29,59,31.5,701.5
2005,4,17,9,39,59,30.66666667,718.6666667
2005,4,17,9,49,59,29.83333333,735.8333333
2005,4,17,9,59,59,29,753
2005,4,17,10,9,59,28.5,764.5
2005,4,17,10,19,59,28,776
2005,4,17,10,29,59,27.5,787.5
2005,4,17,10,39,59,27,799
2005,4,17,10,49,59,26.5,810.5
2005,4,17,10,59,59,26,822
2005,4,17,11,9,59,25.66666667,817.6666667
2005,4,17,11,19,59,25.33333333,813.3333333
2005,4,17,11,29,59,25,809
2005,4,17,11,39,59,24.66666667,804.6666667
2005,4,17,11,49,59,24.33333333,800.3333333
2005,4,17,11,59,59,24,796
2005,4,17,12,9,59,24.83333333,787.1666667
2005,4,17,12,19,59,25.66666667,778.3333333
2005,4,17,12,29,59,26.5,769.5
2005,4,17,12,39,59,27.33333333,760.6666667
2005,4,17,12,49,59,28.16666667,751.8333333
2005,4,17,12,59,59,29,743
2005,4,17,13,9,59,29.33333333,673
2005,4,17,13,19,59,29.66666667,603
2005,4,17,13,29,59,30,533
2005,4,17,13,39,59,30.33333333,463
2005,4,17,13,49,59,30.66666667,393
2005,4,17,13,59,59,31,323
2005,4,17,14,9,59,31.33333333,349
2005,4,17,14,19,59,31.66666667,375
2005,4,17,14,29,59,32,401
2005,4,17,14,39,59,32.33333333,427
2005,4,17,14,49,59,32.66666667,453
2005,4,17,14,59,59,33,479
2005,4,17,15,9,59,35.66666667,456.5
2005,4,17,15,19,59,38.33333333,434
2005,4,17,15,29,59,41,411.5
2005,4,17,15,39,59,43.66666667,389
2005,4,17,15,49,59,46.33333333,366.5
2005,4,17,15,59,59,49,344
2005,4,17,16,9,59,49.83333333,319.6666667
2005,4,17,16,19,59,50.66666667,295.3333333
2005,4,17,16,29,59,51.5,271
2005,4,17,16,39,59,52.33333333,246.6666667
2005,4,17,16,49,59,53.16666667,222.3333333
2005,4,17,16,59,59,54,198
2005,4,17,17,9,59,55.5,167.8333333
2005,4,17,17,19,59,57,137.6666667
2005,4,17,17,29,59,58.5,107.5
2005,4,17,17,39,59,60,77.33333333
2005,4,17,17,49,59,61.5,47.16666667
2005,4,17,17,59,59,63,17
2005,4,17,18,9,59,61.5,14.16666667
2005,4,17,18,19,59,60,11.33333333
2005,4,17,18,29,59,58.5,8.5
2005,4,17,18,39,59,57,5.666666667
2005,4,17,18,49,59,55.5,2.833333333
2005,4,17,18,59,59,54,0
2005,4,17,19,9,59,52.5,0
2005,4,17,19,19,59,51,0
2005,4,17,19,29,59,49.5,0
2005,4,17,19,39,59,48,0
2005,4,17,19,49,59,46.5,0
2005,4,17,19,59,59,45,0
2005,4,17,20,9,59,45.16666667,0
2005,4,17,20,19,59,45.33333333,0
2005,4,17,20,29,59,45.5,0
2005,4,17,20,39,59,45.66666667,0
2005,4,17,20,49,59,45.83333333,0
2005,4,17,20,59,59,46,0
2005,4,17,21,9,59,46.83333333,0
2005,4,17,21,19,59,47.66666667,0
2005,4,17,21,29,59,48.5,0
2005,4,17,21,39,59,49.33333333,0
2005,4,17,21,49,59,50.16666667,0
2005,4,17,21,59,59,51,0
2005,4,17,22,9,59,50.16666667,0
2005,4,17,22,19,59,49.33333333,0
2005,4,17,22,29,59,48.5,0
2005,4,17,22,39,59,47.66666667,0
2005,4,17,22,49,59,46.83333333,0
2005,4,17,22,59,59,46,0
2005,4,17,23,9,59,47.33333333,0
2005,4,17,23,19,59,48.66666667,0
2005,4,17,23,29,59,50,0
2005,4,17,23,39,59,51.33333333,0
2005,4,17,23,49,59,52.66666667,0
2005,4,17,23,59,59,54,0
2005,4,18,0,9,59,54.5,0
2005,4,18,0,19,59,55,0
2005,4,18,0,29,59,55.5,0
2005,4,18,0,39,59,56,0
2005,4,18,0,49,59,56.5,0
2005,4,18,0,59,59,57,0
2005,4,18,1,9,59,59.5,0
2005,4,18,1,19,59,62,0
2005,4,18,1,29,59,64.5,0
2005,4,18,1,39,59,67,0
2005,4,18,1,49,59,69.5,0
2005,4,18,1,59,59,72,0
2005,4,18,2,9,59,71.16666667,0
2005,4,18,2,19,59,70.33333333,0
2005,4,18,2,29,59,69.5,0
2005,4,18,2,39,59,68.66666667,0
2005,4,18,2,49,59,67.83333333,0
2005,4,18,2,59,59,67,0
2005,4,18,3,9,59,67,0
2005,4,18,3,19,59,67,0
2005,4,18,3,29,59,67,0
2005,4,18,3,39,59,67,0
2005,4,18,3,49,59,67,0
2005,4,18,3,59,59,67,0
2005,4,18,4,9,59,66.5,4.5
2005,4,18,4,19,59,66,9
2005,4,18,4,29,59,65.5,13.5
2005,4,18,4,39,59,65,18
2005,4,18,4,49,59,64.5,22.5
2005,4,18,4,59,59,64,27
2005,4,18,5,9,59,64.16666667,50
2005,4,18,5,19,59,64.33333333,73
2005,4,18,5,29,59,64.5,96
2005,4,18,5,39,59,64.66666667,119
2005,4,18,5,49,59,64.83333333,142
2005,4,18,5,59,59,65,165
2005,4,18,6,9,59,63.5,181
2005,4,18,6,19,59,62,197
2005,4,18,6,29,59,60.5,213
2005,4,18,6,39,59,59,229
2005,4,18,6,49,59,57.5,245
2005,4,18,6,59,59,56,261
2005,4,18,7,9,59,53.83333333,286.1666667
2005,4,18,7,19,59,51.66666667,311.3333333
2005,4,18,7,29,59,49.5,336.5
2005,4,18,7,39,59,47.33333333,361.6666667
2005,4,18,7,49,59,45.16666667,386.8333333
2005,4,18,7,59,59,43,412
2005,4,18,8,9,59,41.16666667,452.6666667
2005,4,18,8,19,59,39.33333333,493.3333333
2005,4,18,8,29,59,37.5,534
2005,4,18,8,39,59,35.66666667,574.6666667
2005,4,18,8,49,59,33.83333333,615.3333333
2005,4,18,8,59,59,32,656
2005,4,18,9,9,59,32,674.1666667
2005,4,18,9,19,59,32,692.3333333
2005,4,18,9,29,59,32,710.5
2005,4,18,9,39,59,32,728.6666667
2005,4,18,9,49,59,32,746.8333333
2005,4,18,9,59,59,32,765
2005,4,18,10,9,59,31.66666667,753.6666667
2005,4,18,10,19,59,31.33333333,742.3333333
2005,4,18,10,29,59,31,731
2005,4,18,10,39,59,30.66666667,719.6666667
2005,4,18,10,49,59,30.33333333,708.3333333
2005,4,18,10,59,59,30,697
2005,4,18,11,9,59,29.33333333,713.3333333
2005,4,18,11,19,59,28.66666667,729.6666667
2005,4,18,11,29,59,28,746
2005,4,18,11,39,59,27.33333333,762.3333333
2005,4,18,11,49,59,26.66666667,778.6666667
2005,4,18,11,59,59,26,795
2005,4,18,12,9,59,25.33333333,794.8333333
2005,4,18,12,19,59,24.66666667,794.6666667
2005,4,18,12,29,59,24,794.5
2005,4,18,12,39,59,23.33333333,794.3333333
2005,4,18,12,49,59,22.66666667,794.1666667
2005,4,18,12,59,59,22,794
2005,4,18,13,9,59,21.66666667,732.3333333
2005,4,18,13,19,59,21.33333333,670.6666667
2005,4,18,13,29,59,21,609
2005,4,18,13,39,59,20.66666667,547.3333333
2005,4,18,13,49,59,20.33333333,485.6666667
2005,4,18,13,59,59,20,424
2005,4,18,14,9,59,20.33333333,418.5
2005,4,18,14,19,59,20.66666667,413
2005,4,18,14,29,59,21,407.5
2005,4,18,14,39,59,21.33333333,402
2005,4,18,14,49,59,21.66666667,396.5
2005,4,18,14,59,59,22,391
2005,4,18,15,9,59,23.16666667,345.3333333
2005,4,18,15,19,59,24.33333333,299.6666667
2005,4,18,15,29,59,25.5,254
2005,4,18,15,39,59,26.66666667,208.3333333
2005,4,18,15,49,59,27.83333333,162.6666667
2005,4,18,15,59,59,29,117
2005,4,18,16,9,59,29.16666667,132
2005,4,18,16,19,59,29.33333333,147
2005,4,18,16,29,59,29.5,162
2005,4,18,16,39,59,29.66666667,177
2005,4,18,16,49,59,29.83333333,192
2005,4,18,16,59,59,30,207
2005,4,18,17,9,59,32.16666667,175.6666667
2005,4,18,17,19,59,34.33333333,144.3333333
2005,4,18,17,29,59,36.5,113
2005,4,18,17,39,59,38.66666667,81.66666667
2005,4,18,17,49,59,40.83333333,50.33333333
2005,4,18,17,59,59,43,19
2005,4,18,18,9,59,44.5,15.83333333
2005,4,18,18,19,59,46,12.66666667
2005,4,18,18,29,59,47.5,9.5
2005,4,18,18,39,59,49,6.333333333
2005,4,18,18,49,59,50.5,3.166666667
2005,4,18,18,59,59,52,0
2005,4,18,19,9,59,52.33333333,0
2005,4,18,19,19,59,52.66666667,0
2005,4,18,19,29,59,53,0
2005,4,18,19,39,59,53.33333333,0
2005,4,18,19,49,59,53.66666667,0
2005,4,18,19,59,59,54,0
2005,4,18,20,9,59,54,0
2005,4,18,20,19,59,54,0
2005,4,18,20,29,59,54,0
2005,4,18,20,39,59,54,0
2005,4,18,20,49,59,54,0
2005,4,18,20,59,59,54,0
2005,4,18,21,9,59,52.5,0
2005,4,18,21,19,59,51,0
2005,4,18,21,29,59,49.5,0
2005,4,18,21,39,59,48,0
2005,4,18,21,49,59,46.5,0
2005,4,18,21,59,59,45,0
2005,4,18,22,9,59,45,0
2005,4,18,22,19,59,45,0
2005,4,18,22,29,59,45,0
2005,4,18,22,39,59,45,0
2005,4,18,22,49,59,45,0
2005,4,18,22,59,59,45,0
2005,4,18,23,9,59,45.33333333,0
2005,4,18,23,19,59,45.66666667,0
2005,4,18,23,29,59,46,0
2005,4,18,23,39,59,46.33333333,0
2005,4,18,23,49,59,46.66666667,0
2005,4,18,23,59,59,47,0
2005,4,19,0,9,59,47.66666667,0
2005,4,19,0,19,59,48.33333333,0
2005,4,19,0,29,59,49,0
2005,4,19,0,39,59,49.66666667,0
2005,4,19,0,49,59,50.33333333,0
2005,4,19,0,59,59,51,0
2005,4,19,1,9,59,50.66666667,0
2005,4,19,1,19,59,50.33333333,0
2005,4,19,1,29,59,50,0
2005,4,19,1,39,59,49.66666667,0
2005,4,19,1,49,59,49.33333333,0
2005,4,19,1,59,59,49,0
2005,4,19,2,9,59,48.83333333,0
2005,4,19,2,19,59,48.66666667,0
2005,4,19,2,29,59,48.5,0
2005,4,19,2,39,59,48.33333333,0
2005,4,19,2,49,59,48.16666667,0
2005,4,19,2,59,59,48,0
2005,4,19,3,9,59,47.66666667,0
2005,4,19,3,19,59,47.33333333,0
2005,4,19,3,29,59,47,0
2005,4,19,3,39,59,46.66666667,0
2005,4,19,3,49,59,46.33333333,0
2005,4,19,3,59,59,46,0
2005,4,19,4,9,59,46.33333333,5
2005,4,19,4,19,59,46.66666667,10
2005,4,19,4,29,59,47,15
2005,4,19,4,39,59,47.33333333,20
2005,4,19,4,49,59,47.66666667,25
2005,4,19,4,59,59,48,30
2005,4,19,5,9,59,46.5,56
2005,4,19,5,19,59,45,82
2005,4,19,5,29,59,43.5,108
2005,4,19,5,39,59,42,134
2005,4,19,5,49,59,40.5,160
2005,4,19,5,59,59,39,186
2005,4,19,6,9,59,37.5,217.6666667
2005,4,19,6,19,59,36,249.3333333
2005,4,19,6,29,59,34.5,281
2005,4,19,6,39,59,33,312.6666667
2005,4,19,6,49,59,31.5,344.3333333
2005,4,19,6,59,59,30,376
2005,4,19,7,9,59,29.16666667,404.6666667
2005,4,19,7,19,59,28.33333333,433.3333333
2005,4,19,7,29,59,27.5,462
2005,4,19,7,39,59,26.66666667,490.6666667
2005,4,19,7,49,59,25.83333333,519.3333333
2005,4,19,7,59,59,25,548
2005,4,19,8,9,59,24.83333333,569.8333333
2005,4,19,8,19,59,24.66666667,591.6666667
2005,4,19,8,29,59,24.5,613.5
2005,4,19,8,39,59,24.33333333,635.3333333
2005,4,19,8,49,59,24.16666667,657.1666667
2005,4,19,8,59,59,24,679
2005,4,19,9,9,59,23.83333333,639.6666667
2005,4,19,9,19,59,23.66666667,600.3333333
2005,4,19,9,29,59,23.5,561
2005,4,19,9,39,59,23.33333333,521.6666667
2005,4,19,9,49,59,23.16666667,482.3333333
2005,4,19,9,59,59,23,443
2005,4,19,10,9,59,22.66666667,496.3333333
2005,4,19,10,19,59,22.33333333,549.6666667
2005,4,19,10,29,59,22,603
2005,4,19,10,39,59,21.66666667,656.3333333
2005,4,19,10,49,59,21.33333333,709.6666667
2005,4,19,10,59,59,21,763
2005,4,19,11,9,59,21,776.6666667
2005,4,19,11,19,59,21,790.3333333
2005,4,19,11,29,59,21,804
2005,4,19,11,39,59,21,817.6666667
2005,4,19,11,49,59,21,831.3333333
2005,4,19,11,59,59,21,845
2005,4,19,12,9,59,20.83333333,837.6666667
2005,4,19,12,19,59,20.66666667,830.3333333
2005,4,19,12,29,59,20.5,823
2005,4,19,12,39,59,20.33333333,815.6666667
2005,4,19,12,49,59,20.16666667,808.3333333
2005,4,19,12,59,59,20,801
2005,4,19,13,9,59,19.66666667,784
2005,4,19,13,19,59,19.33333333,767
2005,4,19,13,29,59,19,750
2005,4,19,13,39,59,18.66666667,733
2005,4,19,13,49,59,18.33333333,716
2005,4,19,13,59,59,18,699
2005,4,19,14,9,59,17.83333333,675.3333333
2005,4,19,14,19,59,17.66666667,651.6666667
2005,4,19,14,29,59,17.5,628
2005,4,19,14,39,59,17.33333333,604.3333333
2005,4,19,14,49,59,17.16666667,580.6666667
2005,4,19,14,59,59,17,557
2005,4,19,15,9,59,17.33333333,528
2005,4,19,15,19,59,17.66666667,499
2005,4,19,15,29,59,18,470
2005,4,19,15,39,59,18.33333333,441
2005,4,19,15,49,59,18.66666667,412
2005,4,19,15,59,59,19,383
2005,4,19,16,9,59,19.16666667,353
2005,4,19,16,19,59,19.33333333,323
2005,4,19,16,29,59,19.5,293
2005,4,19,16,39,59,19.66666667,263
2005,4,19,16,49,59,19.83333333,233
2005,4,19,16,59,59,20,203
2005,4,19,17,9,59,21.83333333,172.6666667
2005,4,19,17,19,59,23.66666667,142.3333333
2005,4,19,17,29,59,25.5,112
2005,4,19,17,39,59,27.33333333,81.66666667
2005,4,19,17,49,59,29.16666667,51.33333333
2005,4,19,17,59,59,31,21
2005,4,19,18,9,59,32.16666667,17.5
2005,4,19,18,19,59,33.33333333,14
2005,4,19,18,29,59,34.5,10.5
2005,4,19,18,39,59,35.66666667,7
2005,4,19,18,49,59,36.83333333,3.5
2005,4,19,18,59,59,38,0
2005,4,19,19,9,59,38.5,0
2005,4,19,19,19,59,39,0
2005,4,19,19,29,59,39.5,0
2005,4,19,19,39,59,40,0
2005,4,19,19,49,59,40.5,0
2005,4,19,19,59,59,41,0
2005,4,19,20,9,59,41.16666667,0
2005,4,19,20,19,59,41.33333333,0
2005,4,19,20,29,59,41.5,0
2005,4,19,20,39,59,41.66666667,0
2005,4,19,20,49,59,41.83333333,0
2005,4,19,20,59,59,42,0
2005,4,19,21,9,59,41.16666667,0
2005,4,19,21,19,59,40.33333333,0
2005,4,19,21,29,59,39.5,0
2005,4,19,21,39,59,38.66666667,0
2005,4,19,21,49,59,37.83333333,0
2005,4,19,21,59,59,37,0
2005,4,19,22,9,59,37,0
2005,4,19,22,19,59,37,0
2005,4,19,22,29,59,37,0
